path,pnl
497,0.000670458873913482
498,0.0009455988178392882
499,0.004851303558931854
500,-0.0019938711870417514
501,-0.00047547366090561205
502,-2.2647567884616825e-05
503,0.0007694125455212946
504,0.004350541522719409
505,-0.0028319437300337626
506,-0.004308343420570173
507,0.001311247800090671
508,-0.001412896944841964
509,-0.0007735914631603613
510,0.0016771285308998518
511,0.0011796301877637916
512,0.0001445930940331408
513,0.006626966587033323
514,-0.000193454382684477
515,-0.004602044925615223
516,0.0016654061239680384
517,0.0006075711819366614
518,-0.0022408051209772523
519,0.0017783383235963311
520,-0.0053560521223374735
521,-0.0017029866128063
522,-9.272484675987291e-05
523,0.0002612231713596813
524,0.0008605434923035318
525,0.0038387016609684466
526,0.0018671431457599752
527,0.00024118684203178198
528,-0.0023543113554178596
529,-0.000901866474717572
530,-0.0014860527199383466
531,0.00278229846929795
532,-0.0003019863557456315
533,0.0012966453776883657
534,0.00036911737982547876
535,0.00021710949815112457
536,-0.0025245387761461124
537,0.0011387601508789924
538,-0.0014161281758635624
539,-0.0033173634865538587
540,-6.57065984412942e-05
541,0.0025960958938591183
542,-0.002075768785782738
543,0.00016512160260306885
544,0.0023159292097512107
545,-0.0024870592876189423
546,-0.0018458071905025353
547,-0.006238555347522157
548,0.0014316293436080763
549,-0.0004740154115141504
550,-0.0007647348743775595
551,-0.002856142873767009
552,-0.0018579801787910188
553,-0.0011378558055696597
554,0.001056383397993521
555,-0.0001996738206300197
556,0.00023646245083419615
557,0.004209850291056512
558,-0.0023952813571933153
559,0.0006851086900310221
560,0.0008763316064204384
561,-0.0007135060697393765
562,-0.0020092803727558284
563,-0.0015595232565268624
564,0.00044793205774262823
565,0.0006580333595082623
566,0.002003763807608916
567,-0.0017084185136479926
568,-0.001017692456333652
569,-0.0015448828968094084
570,-0.003195009889164127
571,-0.0020179993905681728
572,0.0009342700232074649
573,-0.0007723558645993389
574,0.0007725096851425306
575,0.0034763168330527706
576,0.0036201014856047653
577,-0.0004361279619060632
578,-0.0010059860434425971
579,-0.003012074414141086
580,0.000547925486011458
581,0.0003698094553067527
582,0.0006595076900148822
583,-0.0017787379625830765
584,0.001470041214174378
585,0.0012793843131821546
586,-0.0002768728842259538
587,0.0008871074067435724
588,-0.0014675065610807447
589,0.00014950124256925664
590,-0.0023089383854257768
591,0.0018661287403756166
592,-0.0018920610766994805
593,0.0021878223473272736
594,-0.0008790390710547963
595,-0.0014769019968283725
596,0.0005713704111862672
597,0.000999787077474986
598,0.002105837656018794
599,-9.332887932078242e-05
600,-0.00232881552690588
601,0.00016833694705425056
602,0.0024387035163295767
603,-0.0009610876747816466
604,-0.0010314636130295263
605,-0.0008593164605021908
606,0.0027817573855033473
607,0.002229164610648704
608,-0.0026028625949197845
609,0.0016891720113982878
610,0.0002481245139986932
611,0.0017996540357814172
612,0.0022398320863019684
613,-0.0005389767460828045
614,0.00016532028494609108
615,-0.0006600220439365589
616,-0.0004407814589293402
617,0.0018597891076328422
618,0.000606225340605171
619,0.0004898376636071067
620,0.0030956500096730455
621,-0.0029181835657104164
622,-0.0008157085851876536
623,0.0027185780333738307
624,0.0004377496231218192
625,-0.00041028011767334005
626,0.003930676726377639
627,0.00025591343764503753
628,-0.0015625226392061986
629,0.00022974035527223435
630,-0.0017805668675123787
631,0.000723614066364231
632,0.0015744654729534673
633,-0.005601209936460183
634,-0.0008422854931365279
635,0.0002144194861875004
636,-0.003313580857354337
637,0.0004897706145292613
638,0.0012922931386951664
639,0.0010879570104536107
640,-0.003137128208399176
641,0.002575558011540302
642,0.0008465540636223775
643,-0.0003696493845197768
644,-0.00021299194103337912
645,0.00039663899243158607
646,-0.002346982148524468
647,4.847008460573399e-05
648,-0.0016204566071182382
649,0.0016201446240020623
650,-0.0018228739077756906
651,-0.0007689851572734125
652,-0.0006633604177292973
653,-0.0019932635069701177
654,0.0037423685263979767
655,-0.0007284800438276395
656,-0.0011745061776797794
657,0.0012533033097531718
658,0.0028104520880680717
659,0.0005422368922480825
660,-0.0006316518148803407
661,0.0033493214807574136
662,-0.0022704174854359938
663,0.0031626399635319184
664,-0.001918323987943741
665,-0.0006751021283923908
666,0.000656036284679415
667,0.00010147520078551686
668,-0.0006033175060611295
669,0.0007094593383705403
670,0.0007987864297775982
671,-0.0007983778080602466
672,-0.0014343971426360998
673,-0.00046650443331919256
674,-0.0006460071793772393
675,9.033927212498405e-05
676,0.0015678908359948451
677,-0.001789862813641463
678,0.0002819799316547005
679,-0.001449957834207094
680,-1.5193541888613993e-05
681,-0.002883870822393998
682,-0.0001360384978348339
683,-0.004688412718192314
684,-0.00012766734621094677
685,0.0032572819543501886
686,-0.0001844052499129223
687,0.00024118097120617854
688,0.001766306029644973
689,0.00287779642370678
690,0.001257290852968218
691,0.0010286403582966397
692,0.0041139668781546845
693,-0.007883531500133231
694,-0.0026454729568918907
695,0.0001725214477927839
696,-0.0001505816666562687
697,0.007094707467791728
698,-0.0004372349629009342
699,-0.0005517256838063478
700,-0.0033801240747903805
701,0.0016050843038395435
702,-0.0007976135416107866
